番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
860,"2024年03月15日","愛媛県","ＨＰ","トヨタ","2014/03","DBA-NCP141","ポルテ","56,400 Km","1NZ","保安灯火","２０２３年１２月","助手席側サイドガラスの車内側全体が細かい白いつぶつぶが付着したようになり白く濁って外が見えづらくなってきた。日を追うごとに酷くなっていく。"
861,"2024年03月15日","岐阜県","ＨＰ","いすゞ","2024/02","2RG-NPR88AM","エルフ　カスタム","3,600 Km","4JZ1","制動装置","納車後　３０００ｋｍあたりから","ブレーキ力が抜けたような感じで効かなくなった。"
862,"2024年03月14日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2018/01","DBA-LA150S","ムーヴ","4,300 Km","KF","その他","","改善対策６５４でスマートアシストのカメラの修理を済ませたが、その後、直線路走行中に警告マークやセンサーの警報音が出たり、「Ｅ１１　スマートアシスト停止」のメッセージが出るようになった。"
863,"2024年03月14日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2016/06","DAA-AYH30W","ヴェルファイア","51,200 Km","2AR-2JM-2FM","車枠・車体","","サンルーフのガラスの縁のゴムがフニャフニャであるため、洗車機を通したときやある程度の雨になると、内側に水が入ってくる。車室内側の雨樋のような部分で排水はされるが、ゴム部で水を止め切れていない。"
864,"2024年03月14日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2020/03","5BA-RV37","スカイライン","6,100 Km","VR30","車枠・車体","","トランクフードの油圧ダンパーが弱く、自然に全開にならず、途中で止まったり、落ちてきてしまう。"
865,"2024年03月14日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","6BA-MZRA90W","ノア","","M20A","その他","","純正ナビにおいて、一般道と高速道の高架が重なっている場所を走行すると、高速道路側にいるのに一般道を走行している扱いになるなど、実態に沿った表示にならない。"
866,"2024年03月14日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/07","6AA-FE13","ノート","","HR12-EM47","保安灯火","","ハイビームアシスト、アダプティブＬＥＤヘッドライトシステムがまともに機能しない。"
867,"2024年03月14日","岩手県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","","-","ＮＶ３５０キャラバン","","","動力伝達","","リコール国３８７０で後輪アクスルのオイルシールの修理を受けた車で、車検時に後輪ドラムブレーキ内部にデフオイルが漏れていると指摘があった。"
868,"2024年03月14日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2023/08","8BK-ED22Y","ジクサー","","EJA1","エンジン","購入当初から","信号停車のためにエンジンブレーキをかけて、減速後、ニュ－トラルランプが点灯してギア表示もＮになった状態でクラッチを切るとエンストする。渋滞路を走行した時や、低速で曲がっている時などもエンストする。"
869,"2024年03月14日","埼玉県","電話","ダイハツ","2008/04","DBA-L275S","ミラ","73,800 Km","KF","エンジン","中古車購入後１０００ｋｍ","エンジンからオイル漏れした。"
870,"2024年03月14日","埼玉県","電話","ダイハツ","2008/04","DBA-L275S","ミラ","73,800 Km","KF","乗車装置","２～３日前","シートベルトが外れなくなり、脱出できなくなった。"
871,"2024年03月14日","三重県","ＨＰ","トヨタ","2015/04","DAA-NHP10","アクア","14,300 Km","1NZ-1LM","保安灯火","２０１２年頃から","運転席横の窓ガラスが白く曇ってきた。"
872,"2024年03月14日","愛知県","ＨＰ","マツダ","2014/09","LDA-BM2FS","アクセラ","95,103 Km","SH","エンジン","２０２４年３月９日","樹脂製のバイパスパイプが破損しておりそこから冷却水が漏れた。"
873,"2024年03月14日","岩手県","ＨＰ","ＵＤトラックス","2019/11","2PG-CG5CA","クオン","453,100 Km","GH11","エンジン","２０２４年３月１２日","走行中にシステム警告が表示されエンジンが吹けなくなった。ディーラーで確認した結果、何らかの原因によりカム部分が斜めになった事によりインジェクション等に接触し破損を引き起したと説明を受けた。"
874,"2024年03月14日","長崎県","ＨＰ","マツダ","2018/04","LDA-DK5FW","ＣＸ－３","97,878 Km","S5","乗車装置","２０２４年２月２２日","左後部座席シートベルトが巻き戻らなくなった。"
875,"2024年03月13日","徳島県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2023/10","6BA-LA650S","タント","","KF","乗車装置","２月、３月の間で合計３回","左スライドドアが、運転席の開閉スイッチと内側ドアノブのいずれを操作してもドアが開かなかった。外側ノブを操作したところ、復旧をした。"
876,"2024年03月13日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ＢＹＤ","2023/07","ZAA-SC2EXSQ","ＡＴＴＯ３","3,700 Km","TZ200XSQ","電動機(モーター)","","信号待ちで、知らぬ間にモーターがストールしたような状態になり、全部の警告灯が点灯していたことがある。"
877,"2024年03月13日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ヤマハ","2018/09","BG1-F8199-J1","ＢＷ’Ｓ　ＹＷ１２５","29,250 Km","","エンジン","","信号待ちで停止中にエンジンが止まり、再始動不能になった。整備工場で確認したところ、ピストンの圧縮不良と診断された。"
878,"2024年03月13日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2021/11","6BA-FL1","シビック","","L15C","かじ取り","去年夏～秋","走行中にハンドルにひっかかるような抵抗感があり、操作が困難になる。"
879,"2024年03月13日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2017/04","LDA-T9WAH01","３０８","54,000 Km","AH01","排ｶﾞｽ･騒音","","これまでにアドブルー圧力センサーの故障が３回発生している。また故障するまでの年月が４年、２年、１年足らずとどんどん短くなっている。"
880,"2024年03月13日","神奈川県","ＨＰ","ニッサン","2016/09","DBA-B21A","デイズ　ルークス","88,796 Km","3B20","エンジン","２０２３年１２月１日","エンジン始動時にガラガラ音及び、アイドリング不安定、停車時の回転数落ち、パワー不足が発生した。ディーラーで確認したところ診断機にて確認した結果、タイミングチェーンが約３°ほどズレがあると判った。修理部品を取り寄せたところチェーンの構造が変わっていた。"
881,"2024年03月13日","神奈川県","ＨＰ","ＢＭＷ","2014/02","LDA-FW20","ＢＭＷ　５２３ｄ","94,000 Km","N47D20C","保安灯火","２０２２年４月より","左ヘッドライトの内部全体に水滴（結露）が、発生している。電気回線がショートしてしまったのか、ハイビーム切り替えや車幅灯が点灯できなくなった。"
882,"2024年03月13日","埼玉県","ＨＰ","メルセデス・ベンツ","2021/11","3DA-247713M","ＧＬＡ２００ｄ　４ＭＡＴＩＣ","39,000 Km","654","制動装置","２０２２年","信号待ちなどで止まった際、突然にブレーキＨＯＬＤが効かなくなる。"
883,"2024年03月13日","埼玉県","ＨＰ","メルセデス・ベンツ","2021/11","3DA-247713M","ＧＬＡ２００ｄ　４ＭＡＴＩＣ","39,000 Km","654","その他","２０２２年","アクティブディスタンスアシストが作動しなくなる。前方の車両の距離が出る絵が無くなる。"
884,"2024年03月12日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2023/01","6AA-GR3","フィット","","LEB-H5","制動装置","２０２４年３月","車庫から発進時、前方に障害物がないのにも関わらず、右前方センサーが障害物があると検知し、警報音と共に自動ブレーキが作動した。販売店に連絡した結果、センサーをオフにする対応となった。"
885,"2024年03月12日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2017/03","DBA-B21W","デイズ","57,700 Km","3B20","乗車装置","","ドアロック装置の故障で、全てのドアにおいて電動ドアロックが作動しなくなった。３年前にロック一式の交換修理を済ませたが、３年経過して運転席、助手席のロックが再び動かなくなった。"
886,"2024年03月12日","東京都","電話","三菱","2022/10","5LA-GN0W","アウトランダーＰＨＥＶ","18,000 Km","4B12-S91-YA1","電気装置","","給電口が開かなくなる。一度修理をしたが再発した。"
887,"2024年03月12日","東京都","電話","三菱","2022/10","5LA-GN0W","アウトランダーＰＨＥＶ","18,000 Km","4B12-S91-YA1","エンジン","","２つぐらいの警告灯が点灯しエンストした。"
888,"2024年03月12日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2023/05","3BA-JB64W","ジムニー","12,000 Km","R06A","動力伝達","納車後３ヶ月","オートマチックトランスミッション車で、３速から４速に切り替わる時にブーッと大きな異音が発生する。"
889,"2024年03月12日","東京都","ＨＰ","アウディ","2015/09","3CA-F2DFBF","アウディ　Ａ６　４０ＴＤＩｑ","","DFB-4413","乗車装置","２０２２年１０月","ドアロック解除・ロックしない。メーターにキーレス不所持のワーニング出る。"
890,"2024年03月12日","山梨県","ＨＰ","プジョー","2020/10","ZAA-P21ZK01","ｅ－２０８","7,000 Km","ZK01","緩衝装置","","アライメントに異常を感じ、停車。車を移動させようとハンドルを右に切ったところ、左前輪のロアサスペンションアームが折れた。"
891,"2024年03月12日","東京都","ＨＰ","プジョー","2014/03","ABA-T85F02","３００８","54,000 Km","5F02","エンジン","２０２４年３月１１日","乗車し５分くらいを走行したところでアクセルペダルを踏み込んでも減速してしまい、警告音とともに自動診断の警告灯が点灯したため、路肩に車を止めた。アクセルペダルを踏み込み少しするとゆっくりではあるが加速し、走行は可能であったため、そのまま帰宅した。"
892,"2024年03月12日","愛知県","ＨＰ","ニッサン","","DAA-GFC27","セレナ","","MR20-SM24","制動装置","中古購入時から","プロパイロットを使用して前車追従しているとき、前車が停止したが、停止しない。衝突の警告の表示と警告音は鳴るが減速しなかった。"
893,"2024年03月12日","奈良県","ＨＰ","メルセデス・ベンツ","2017/03","LDA-213204C","Ｅ２２０ｄステーションワゴン","80,500 Km","654","緩衝装置","２０２３年末ごろより","駐車中、後部が下がっていることを確認した。ディーラーで確認したところ、エアサスからのエア漏れと診断された。"
