番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
136,2021年07月19日,広島,ＨＰ,ニッサン,ＤＡＹＺ,2019年06月,"15,500 Km",5BA-B43W,BR06,制動装置,２０２１年７月１７日,駐車場にて徐行中、ブレーキペダルに足を置き、ハンドル操作中に少し速度が上がり（エアコン等作動に伴う回転数上昇よる加速程度）、ブレーキペダルを踏むも、抜けた感じでブレーキが効かず、ブロック塀に衝突した。
137,2021年07月19日,島根,ＨＰ,スバル,ＸＶ,2017年06月,"66,800 Km",DBA-GT7,FB20,保安灯火,２０１９年１０月頃,雨の日や洗車機に入れた際、右ヘッドライトのＬＥＤが点灯しなくなる。
138,2021年07月19日,福岡,ＨＰ,ニッサン,セレナ,2012年01月,"170,000 Km",DBA-FC26,MR20,動力伝達,半年前以上（２０２０年秋ごろから）,ＣＶＴのスチールベルトの摩耗により、走行中エンジンルームからカラカラと異音が聞こえるようになった。
139,2021年07月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ティーダ,2008年09月,"49,600 Km",DBA-C11,HR15,緩衝装置,不明,バック時にハンドルあたりでガクン・ゴトン音がする。
140,2021年07月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ティーダ,2008年09月,"49,600 Km",DBA-C11,HR15,動力伝達,不明,ＣＶＴからシャラシャラと異音が出る。
141,2021年07月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ティーダ,2008年09月,"49,600 Km",DBA-C11,HR15,動力伝達,不明,ＣＶＴからシャラシャラと異音が出る。
142,2021年07月19日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ＋,2017年07月,"17,200 Km",DAA-GB7,LEB-H1,その他,不明,エアコンのエバポレーター不良により、冷房が効かなくなった。
143,2021年07月18日,東京,ＨＰ,ジャガー,ＸＦ　スポーツブレイク,2018年09月,不明,DBA-JBS2XC,PT204,車枠・車体,２０２０年６月,運転座席の背中部分と頭部に振動が発生し気持ち悪くなってしまう。ディーラーで運転席シートの変更や調整を行うも解決には至らない。
144,2021年07月18日,神奈川,ＨＰ,スバル,レガシィ,2013年02月,"71,000 Km",DBA-BRM,FB25,制動装置,２０２１年５月,エンジン停止後、３時間程度でマスターバックのバキュームが無くなり、ブレーキペダルの踏み込みが重くなる。
145,2021年07月18日,愛知,ＨＰ,ＢＭＷ,１１８ｄ,2021年02月,500 Km,3DA-7M20,B47C20B,車枠・車体,２０２１年３月１４日,ゴルフバックを乗せるために一旦取り外したラゲッジルームカバーを再度取り付けようとした際に、カバーの最後尾の裏側で右手の親指の付け根辺りを２ｃｍほど切る怪我をした。怪我をした部分のラゲッジルームカバーを見ると鋭利な処理になっていた。
146,2021年07月18日,静岡,ＨＰ,ニッサン,セレナ,2013年05月,"46,200 Km",DAA-HFC26,MR20-SM23,動力伝達,購入当初から,ＣＶＴの不良により、停止状態からの発進時、エンジン回転数１０００ｒｐｍ付近で大きな振動が発生する。
147,2021年07月18日,兵庫,ＨＰ,マツダ,ＣＸ－５,2012年10月,"121,140 Km",LDA-KE2AW,SH,電気装置,２０２１年７月８日,走行中、エアコンが全く効かなくなり（外気がそのまま出る）警告灯が全て点滅し、パワーステアリングも効かなくなりアイドリングが不安定になった。
148,2021年07月17日,宮城,ＨＰ,ニッサンＭＴ,マーチ,2012年04月,"60,285 Km",DBA-K13,HR12,動力伝達,２０２１年７月１６日,ＣＶＴ（無段変速機）のサービスキャンペーンの措置を済ませた車で、交差点でアクセルペダルを踏んで通過しようとしたところ、加速が異常に悪く、ペダルをベタ踏みしたが加速しなかった。
149,2021年07月17日,宮城,ＨＰ,ニッサン,セレナ,2012年08月,"15,000 Km",DAA-HFC26,MR20-SM23,走行装置,不明,足回り部品の取り付け不良により、ハンドルをきると異音が発生したり、走行中にも異音がした。
150,2021年07月17日,神奈川,ＨＰ,トヨタ,アクア,2013年03月,"125,200 Km",DAA-NHP10,1NZ-1LM,制動装置,２０２１年７月３日,ブレーキブースターポンプの故障により、高速走行中にブレーキ系の警告灯が点灯し、数ｋｍ走行後、いきなりブレーキペダルが通常の踏力では動かなくなり、ほぼ効かない状態に陥った。
151,2021年07月17日,茨城,ＨＰ,トヨタ,クラウン,2014年01月,"66,000 Km",DAA-GWS214,2GR-1KM,緩衝装置,５４０００ｋｍ時,ショックアブソーバーからオイルが漏れた。
152,2021年07月17日,愛知,ＨＰ,ルノー,ルーテシアＲＳ,2013年12月,"98,700 Km",ABA-RM5M,M5M,動力伝達,２０２１年７月頃,走行中、または発進時にＥＤＣ（自動変速機）のギアが入らず停止してしまう。
153,2021年07月17日,岐阜,ＨＰ,ニッサン,セレナ,2013年04月,"126,507 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年７月１日,オルタネーターから異音が出るようになった。
154,2021年07月17日,兵庫,ＨＰ,スズキ,ハスラー,2014年03月,"140,000 Km",DBA-MR31S,R06A,エンジン,不明,信号待ちでアイドリングストップ後、ブレーキペダルの踏み込み量は変わって無いのにエンジンが再始動し、かつ必要以上にエンジン回転数が上昇して前進しそうになる。
155,2021年07月17日,奈良,ＨＰ,ニッサン,セレナＳ－ＨＹＢＲＩＤ,2016年01月,"140,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年７月１２日,オルタネーターから激しい異音が出るようになった。
156,2021年07月17日,広島,ＨＰ,フォルクスワーゲン,ゴルフ,2014年04月,"57,216 Km",DBA-AUCJZ,CJZ,保安灯火,２０２１年６月２５日　１４：２０,一般道路を正常に走行中、運転席側のドアミラーの後写鏡が突然に剥落した。
157,2021年07月17日,福岡,ＨＰ,ボルボ,Ｓ６０,2012年06月,"53,865 Km",DBA-FB4164T,B4164T,動力伝達,２０２１年７月１２日,走行中「トランスミッションセイノウテイカ」の表示が出てギアが繋がらなくなり、停止してしまった。
158,2021年07月16日,宮城,ＨＰ,トヨタ,シエンタ,2010年09月,"150,000 Km",DBA-NCP81G,1NZ,車枠・車体,不明,冬場の凍結の道路でハンドルを取られやすく、ブレーキが平らな道路も上りと下り坂どちらでも効かなかったりする。
159,2021年07月16日,岩手,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2013年08月,"76,400 Km",DBA-JF2,S07A,動力伝達,２０２１年６月末,一般道路を走行中、突然エンジンルームよりガタガタ異音がして直らなくなった。
160,2021年07月16日,東京,ＨＰ,キャデラック,ＣＴＳ,2014年01月,"51,000 Km",ABA-X322C,2H,エンジン,２０２１年５月２８日２２時頃,エンジンの吸気バルブのスプリングが切損して吸気バルブがシリンダー内に落下し、シリンダー内部が破損したため、高速道路を走行中にエンジン警告灯が点灯するとともにエンジンから異音がした。それから直ぐに非常駐車帯に停車したところ、すぐにエンジンが停止した。
161,2021年07月16日,千葉,ＨＰ,トヨタ,プリウス,2013年06月,"85,194 Km",DAA-ZVW30,2ZR-3JM,その他,２０２１年７月１０日頃,エアコンの冷風が出ない。冷房除湿が効かない。
162,2021年07月16日,千葉,ＨＰ,ニッサン,セレナ,2015年09月,"50,300 Km",DAA-HC26,MR20-SM23,動力伝達,２０２１年７月１５日,ＣＶＴの故障により、アクセルペダルを踏んでも加速が異常に悪い。時には全く反応せずに動かない場合もある。
163,2021年07月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2018年06月,"11,000 Km",ABA-AWCHZ,CHZ,エンジン,不明,ＥＰＣ警告灯が点灯し、坂で止まると、出力不良でちょっと下がってしまうようになる。
164,2021年07月16日,愛知,ＨＰ,スズキ,スイフトスポーツ,2021年05月,"2,000 Km",4BA-ZC33S,K14C,保安灯火,購入時から,フロントウインドウの下の縁から高さ３．５㎝、幅１４０㎝の辺りに目線を下げると車外の風景が歪んで見える。運転中に見たら目が回って気持ち悪い。
165,2021年07月16日,岐阜,ＨＰ,ニッサン,セレナ　Ｓハイブリッド,2013年03月,"72,072 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年７月,オルタネーターの故障により、かなり大きい異音が急に鳴り出した。
166,2021年07月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2016年10月,"15,400 Km",DAA-GB7,LEB-H1,車枠・車体,不明,コーティングしたのに５年で色落ちと塗装剥がれが発生した。
167,2021年07月16日,兵庫,ＨＰ,ダイハツ,タントカスタム,2020年02月,"17,000 Km",5BA-LA650S,KF,エンジン,２０２１年１月頃,バルブステムシールの不良により、高回転時にシールが抜け、オイル下がりが発生したため、エンジン始動時にマフラーから白煙を吐くようになった。
168,2021年07月16日,福岡,ＨＰ,ホンダ,ＶＥＺＥＬ,2013年12月,"51,000 Km",DAA-RU3,LEB-H1,制動装置,２０２１年６月２６日,自宅から発車時、電動サーボブレーキにつながるハーネスとワイヤーが断線しており、ブレーキが効かなくなった。ディーラーで確認したところ、ボンネット内に小動物が侵入し、かじったものと診断された。
169,2021年07月15日,新潟,ＨＰ,ニッサン,セレナ,2012年08月,"90,042 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年２月,オルタネーターの不良により、エンジンをかけるとガラガラと大きな異音が発生した。
170,2021年07月15日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年10月,"196,700 Km",TKG-FEA50,4P10,エンジン,数日前,バッテリーの弱りを感じたため、充電のために約１２時間アイドリングを行ったところ、その後、車両を動かそうとした際にマフラーから白煙が出るとともに、エンジンが異常回転をした。慌ててイグニッションキーをオフにしたが、２０秒くらいはそのままエンジンが回り続けた。
171,2021年07月15日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2016年01月,"7,600 Km",HBD-DR17V,R06A,動力伝達,２０２１年,ＡＧＳアクチュエーターの故障により、走行中に２速３速間で変速出来なくなり、ニュートラル状態になって走行不能になった。
172,2021年07月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2018年12月,不明,6AA-AZSH20,A25A-1KM,エンジン,２０２１年６月２２日,エンジンを始動し、発進した直後にグシャグシャッと異音がしたため、車両を確認したところ、下部に大量のオイルが漏れていた。レッカーでディーラーに搬送して確認したところ、オイルタンクが破裂していた。
173,2021年07月15日,神奈川,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2020年09月,"6,000 Km",LDA-3CDFC,DFC,エンジン,２０２１年２月１１日,フューエルプレッシャーセンサーの不具合により、信号待ちでのアイドリングストップ後、アクセルペダルを踏んでもエンジンが再始動しなくなった。
174,2021年07月15日,神奈川,ＨＰ,ニッサンＭＴ,マーチ,2014年08月,"57,000 Km",DBA-K13 改,HR15,エンジン,２０２１年７月,ラジエターファンモーターから異音と振動が出る。
175,2021年07月15日,神奈川,ＨＰ,トヨタ,ランドクルーザープラド,2016年02月,"14,500 Km",LDA-GDJ151W,1GD,排ｶﾞｽ･騒音,２０２１年７月１４日,アドブルーポンプの不良により、車庫内で暖機運転中にメーターパネル上にエンジン警告灯、スリップ警告灯が点灯するとともに車庫内にアンモニア臭が充満した。
176,2021年07月15日,千葉,ＨＰ,マツダ,デミオ,2016年02月,"68,500 Km",LDA-DJ5FS,S5,制動装置,２０２１年７月,ＡＢＳセンサーの故障により、ｉ－ｓｔｏｐオレンジ点滅に加えて、ＡＢＳ・ＴＣＳ／ＤＳＣ・ＳＢＳ／ＳＣＢＳのオレンジ色の警告が点灯した。
177,2021年07月15日,埼玉,ＨＰ,ＢＭＷ,５２３ｄ,2013年05月,"76,100 Km",LDA-FW20,N47D20C,エンジン,２０２１年３月,アイドリング時にミッション付近からカラカラとかなり大きな金属音がしていて発進加速時に音が消えるがエンジン回転数が下がると金属音が発生する。エンジン停止後、再始動できず不動になった。
178,2021年07月15日,埼玉,ＨＰ,スズキ,アルトターボＲＳ,2015年06月,"46,196 Km",DBA-HA36S,R06A,動力伝達,２０２１年７月９日,トランスミッション警告灯が点灯するとともにギアが２速までしかあがらない。リバースギアにも入りづらくなった。
179,2021年07月15日,山梨,ＨＰ,三菱,デリカＤ５,2015年06月,"100,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２０年１１月ごろ,走り始めて少しすると車内が排ガス臭くなり、よく見たらエアコン吹き出し口より排ガスらしき煙が出ていた。
