番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
3989,"2021年12月17日","岐阜県","ＨＰ","ボルボ","2014/03","DBA-MB4164T","ボルボ　Ｖ４０","177,149 Km","B4164T","制動装置","２０２１年１２月と２０２０年１月","ブレーキペダルを踏んだ後、ペダルを戻す時に、ブレーキペダル付近からピー音の笛吹音が発生した。ペダルを戻すのを止めてそのまま保持すると、笛吹音はなり続き、だんだんブレーキペダルが重くなって、ペダルを押し返された。その状態が寒い時期を中心に散発し、時々インパネに「ブレーキシステムサービスが必要です」の表示が出た。本件で２０２０年１月にブレーキシブースタを交換するも、２０２１年１２月に再発した。"
3990,"2021年12月17日","埼玉県","ＨＰ","メルセデス・ベンツ","2013/05","RBA-212036C","Ｅ２５０","52,000 Km","274","排ｶﾞｽ･騒音","２０２１年３月１３日","ＮＯｘセンサーの誤作動により、エンジンチェックランプが点灯した。"
3991,"2021年12月16日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","","ABA-AWCZP","ポロ","","CZP","かじ取り","","エンジン始動後、ディスプレイにレーンキープアシストが使用できない。という警告メッセージが出る。ディーラーで、センサーやカメラ交換を行う対応が取られているものの、原因が特定されていない。"
3992,"2021年12月16日","不明","電話","ボルボ","","5AA-ZB420TM","Ｖ６０","100 Km","B420T2","制動装置","","ブレーキペダルを踏んだ時にギーギーと異音が出た。ディーラーで確認した結果ブレーキ周りの部品交換になった。"
3993,"2021年12月16日","北海道","電話","三菱","2004/06","CBA-H81W","ｅＫスポーツ","140,400 Km","3G83","動力伝達","","変速機の改善対策（４５０）の措置を済ませた車で、改善対策の不具合情報と同じ４速に入らない症状が発生した。"
3994,"2021年12月16日","埼玉県","ＨＰ","ホンダ","2014/01","DBA-RC1","オデッセイ","71,000 Km","K24","制動装置","２０２１年１１月","ＣＴＢＡシステム点検の警告灯のランプが点灯したままになった。ディーラーでリセット作業を行ったが警告が再点灯し、バックアップカメラ交換が必要と診断された。"
3995,"2021年12月16日","兵庫県","ＨＰ","スバル","2015/10","DBA-GP7","インプレッサ","29,500 Km","FB20","走行装置","２０２１年１１月","左後方ハブベアリングより音がする。"
3996,"2021年12月16日","長野県","ＨＰ","テスラ","2021/03","ZAA-3L23","モデル３　ＡＷＤ","4,902 Km","3D3-3D5","電気装置","２０２１年１１月２４日","高速道路を８０ｋｍ／ｈ走行中、追い越しのため車線変更から加速のためアクセルペダルを踏んだところ軽い衝撃と同時に各種エラーが発生した。「低バッテリー」「５５ｋｍ／ｈに制限」等各種エラー表示が出た。この時バッテリーは５８％で、実際には加速・回生ブレーキは効かず惰性のみでの走行となった。その後、サブバッテリーを含む全電源の喪失のため、けん引・ドアの開閉等に支障が生じた。ディーラーではＨＶバッテリーのコンタクターのショートと診断された。"
3997,"2021年12月16日","山口県","ＨＰ","マツダ","","LDA-DJ5FS","デミオ","60,000 Km","S5","その他","不明","雨の日にエアコンをつけても窓ガラスの曇りがとれない。ディーラーの確認で、低圧側のホースからガスが漏れている。ヒーターコアの出入り口がスラッジで通りが悪くなっている。エバポレータからガスが漏れている。と診断された。"
3998,"2021年12月16日","山口県","ＨＰ","マツダ","","LDA-DJ5FS","デミオ","60,000 Km","S5","電気装置","納車後半年","センターディスプレイの上端にクラックが入った。"
3999,"2021年12月16日","山口県","ＨＰ","マツダ","","LDA-DJ5FS","デミオ","60,000 Km","S5","かじ取り","２０２０年２月","ハンドルを左に切るとパキパキと異音が鳴る。ディーラーの確認でベアリングの樹脂製カバーが割れて異物が入っていたと診断された。"
4000,"2021年12月16日","千葉県","ＨＰ","三菱","2016/06","QPG-FS64VZ","ふそうスーパーグレート","440,000 Km","6R10","エンジン","２０２１年１１月","駐車中にオイルパン前付近にオイル漏れ痕を確認した。ディーラーの確認で、樹脂製オイルパンが劣化による亀裂が生じたものと診断された。"
4001,"2021年12月16日","埼玉県","ＨＰ","ＢＭＷ","2012/08","DBA-1A16","ＢＭＷ　１１６ｉ","36,000 Km","N13B16A","燃料装置","２０２１年１０月ころから頻発","起動の直後からエンジンの回転が不安定になり、そのままエンストする。画面に「ドライブトレーンに異常」が表示され、そのままエンジンがストップした。"
4002,"2021年12月16日","千葉県","ＨＰ","ＵＤトラックス","2018/05","2PG-CG5CA","クオン","321,000 Km","GH11","エンジン","２０２１年６月","冷却水サブタンクの樹脂合わせ目の圧着不良により、冷却水漏れが発生して、サブタンク及左フェンダー付近に冷却水漏れ痕が出来ている。"
4003,"2021年12月16日","千葉県","ＨＰ","ＵＤトラックス","2018/06","2PG-CG5CA","クオン","290,700 Km","GH11","エンジン","","冷却水サブタンクの樹脂合わせ目の圧着不良により、冷却水漏れが発生して、サブタンク及左フェンダー付近に冷却水漏れ痕が出来ている。"
4004,"2021年12月16日","千葉県","ＨＰ","ＵＤトラックス","2018/07","2PG-CG5CA","クオン","268,400 Km","GH11","エンジン","","冷却水サブタンクの樹脂合わせ目の圧着不良により、冷却水漏れが発生して、サブタンク及左フェンダー付近に冷却水漏れ痕が出来ている。"
4005,"2021年12月16日","千葉県","ＨＰ","ＵＤトラックス","2018/12","2PG-CD5BA","クオン","152,000 Km","GH11","エンジン","","冷却水サブタンクの樹脂合わせ目の圧着不良により、冷却水漏れが発生して、サブタンク及左フェンダー付近に冷却水漏れ痕が出来ている。"
4006,"2021年12月16日","長野県","ＨＰ","マツダ","2020/01","6BA-DKEAW","ＣＸ－３","49,000 Km","PE","かじ取り","４４０００ｋｍ走行後くらいから","時速５０ｋｍ以上などで走行中、緩いカーブがあるとき、ハンドルが固まって微細な調整がしづらくなる。一定の角度以上動かすと、カクッという振動があってからスムーズに動く。"
4007,"2021年12月15日","和歌山県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/02","ZAA-AZE0","リーフ","107,000 Km","EM57","制動装置","２０２１年１１月２５日","電動型制御ブレーキユニットの不良により、走行中に突然メーターの警告灯がすべて点灯するとともにブレーキの効きが著しく悪くなった。登坂路であったためブレーキペダルを全力で踏み込んだところ、じわじわと減速して停止したがこの時にガガガと異音も出ていた。"
4008,"2021年12月15日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","","LDA-DK5AW","ＣＸ－３","","S5","動力伝達","","購入直後からアクセルを開けても反応が悪く、数秒待ってから駆動力が伝わってくるような加速遅れの症状が出ていた。ディーラーに相談しても故障履歴などが検出されず、使用を続けていたのだが、その後に変速機の警告灯が点灯し、新たに診断を受けた結果、変速機不良として交換を行ったところ、警告灯が点灯した不具合と共に、過去に出ていた加速遅れの症状も解消した。"
4009,"2021年12月15日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2021/07","2BK-KF47","ＰＣＸ１６０","1,000 Km","","かじ取り","","ハンドルのホルダー下部に装着されているクッションラバーの不良により、走行時にハンドルが前後方向にぐらつくようになった。"
4010,"2021年12月15日","静岡県","ＨＰ","ホンダ","2013/09","DBA-GE6","フィット","142,461 Km","L13A","動力伝達","２０２１年９月１日","加速時、並びにエンジンブレーキをかけた際にＣＶＴからウィーンというモーターのような音が出るようになり、次第に大きくなっていった。ディーラーで確認し、ＣＶＴベアリングからの音と診断された。"
4011,"2021年12月15日","兵庫県","ＨＰ","ダイハツ","2020/02","6BA-LA650S","タント","11,000 Km","KF","エンジン","２０２１年６月～２０２１年１２月まで計５","段差が２ｃｍ～３ｃｍ有る１０ｍ程の下り坂の途中でエンジンが止まる。"
4012,"2021年12月15日","長崎県","ＨＰ","ニッサン","2016/11","DAA-HE12","ノート","101,076 Km","HR12-EM57","電動機(モーター)","２０２１年１１月２８日","下山のための下り坂をワンペダルモードで走行中、アクセルペダルを放しても減速せず、そのまま加速をしてしまうためブレーキペダルを踏んで減速しなければいけなくなった。"
4013,"2021年12月15日","静岡県","ＨＰ","マツダ","","","デミオ","","","エンジン","２０２１年１２月１２日","エンジンルームから大量の煙が噴き出した。"
4014,"2021年12月14日","奈良県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2019/06","2PG-FS74HZ","ふそうスーパーグレート","264,000 Km","6R20","燃料装置","２週間前","燃料噴射ポンプのフィルターに金属片が詰まり、エンストした。ディーラーで修理をしたが、２週間後、走行中に車室内のヒューズボックス付近の配線から異臭、発煙をし、再びエンストした。"
4015,"2021年12月14日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2014/04","DBA-MH34S","ワゴンＲスティングレー","76,900 Km","R06A","その他","２０２１年１２月９日","駐車をしてエアコンを使用していたところ、車室内に異臭がし、その２分後くらいにエアコンの圧力ホースが破裂して白煙が上がった。"
