番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
1482,"2022年07月23日","大阪府","ＨＰ","アウディ","2011/05","ABA-8TCFSF","アウディ　ＲＳ５","48,200 Km","CFS","動力伝達","２０２２年６月１７日","市街地走行中、突然メーター内に警告音と色々な警告ランプが点灯し、ミッションが２速と４速しか入らない状態になった。ディーラーで確認したところ、ギアトレーンバルブ３に電気的故障入力があり、メカトロニクス内部不良で交換が必要と診断された。"
1483,"2022年07月23日","神奈川県","ＨＰ","ＢＭＷ","2012/03","LDA-ZW30S","ＢＭＷ　Ｘ５　ｘＤｒｉｖｅ　３５ｄ","115,000 Km","N57D30A","排ｶﾞｽ･騒音","","走行中にアドブルーシステムの故障警告が出て、残走行距離約７００ｋｍと表示された。"
1484,"2022年07月23日","福井県","ＨＰ","ホンダ","2017/03","DAA-GB8","ＦＲＥＥＤ","103,552 Km","LEB-H1","制動装置","２０２２年７月２３日","運転席足元のフロアマットにオイルが滴下していたため、整備工場で確認したところ、ブレーキペダルの先にあるブレーキマスターシリンダー（ペダルフィールシミュレーター）よりオイル漏れがあった。"
1485,"2022年07月23日","岐阜県","ＨＰ","ホンダ","2017/11","DBA-JH1","Ｎ－ＷＧＮ","82,000 Km","S07A","保安灯火","２０２２年７月","左右テールランプのクリアカバーの内側から線が入りだし、亀裂が広がった。"
1486,"2022年07月23日","愛知県","ＨＰ","ダイハツ","2009/02","CBA-L405S","ソニカ","131,600 Km","KF","動力伝達","２０２２年７月１４日","エンジン始動時に毎回、ＡＢＳとサイドブレーキのインジケータが点灯するようになり、そのままアイドリング状態で放置しておくとシフトインジケータのＰとＤのランプも交互に点灯するようになる。"
1487,"2022年07月23日","富山県","ＨＰ","メルセデス・ベンツ","2011/12","DBA-204347","Ｃ２５０　クーペ","82,000 Km","271","電気装置","２０２２年７月２２日","メーターパネルにストップランプ・ウインカーの警告灯が出たため、確認したところ、テールランプのコネクターが溶けて外れていた。"
1488,"2022年07月23日","熊本県","ＨＰ","アルファロメオ","2021/10","3DA-94922","ステルヴィオ","4,500 Km","55284529","動力伝達","購入当初から","アクセルＯＦＦもしくはブレーキングで減速中に３５ｋｍ／ｈ付近でギア切り替わったと思われるタイミングで加速してしまう。"
1489,"2022年07月23日","岡山県","ＨＰ","ニッサン","2015/12","DAA-HFC26","セレナ","89,000 Km","MR20-SM23","電気装置","２０２２年６月末頃","エンジンをかけた時やアクセルを踏み込んだ時エンジンからうなり音が発生した。整備工場で確認したところ、オルタネーターの不具合であるため、交換を要すると診断された。"
1490,"2022年07月22日","愛知県","ＨＰ","スバル","2021/04","4BA-VN5","レヴォーグ","6,843 Km","CB18","電気装置","２０２２年５月９日","バック中にバックソナーが作動しなくなった。メーターを確認したところ「ＲＡＢＯＦＦ」「Ｐソナーオフ」の表示が点灯していた。車両設定を開きＲＡＢ、ＰソナーをＯＮにしようと試みたができなかった。その後、３回ほどエンジンの再始動を試したところ復帰した。"
1491,"2022年07月22日","北海道","ＨＰ","シトロエン","2020/03","3DA-B787AH01","Ｃ４スペースツアラー","14,500 Km","AH01","排ｶﾞｽ･騒音","２０２２年４月","走行中、メーターパネルに「エンジン故障　要修理」「ＡｄＢｌｕｅ　警告ランプ点灯」「排気システム　故障」「排気システム故障エンジン停止まであと１０５０ｋｍ」の警告表示が出た。"
1492,"2022年07月22日","岐阜県","ＨＰ","ルノー","2021/07","7BA-DFM5P","アルピーヌＡ１１０","16,000 Km","M5P","燃料装置","２０２２年７月２０日","燃料ポンプのリコールを済ませた車で、走行中に前触れなくエンジンが停止し、警告表示が出た。"
1493,"2022年07月22日","宮崎県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2015/03","LDA-DJ5FS","デミオ","73,400 Km","S5","制動装置","","自分でブレーキパッドを変えようと思い、前輪を点検したところ、右前輪ブレーキローターが左前輪に比べて径の小さいものが装着されていた。"
1494,"2022年07月22日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2019/03","6AA-AZSH20","クラウン","19,000 Km","A25A-1KM","動力伝達","","点検整備に出したところ、右後輪ドライブシャフトのブーツが破れていることが判った。"
1495,"2022年07月22日","京都府","ＨＰ","マツダ","2013/09","LDA-KE2FW","ＣＸ－５","72,000 Km","SH","保安灯火","２０１９年、２０２１年、２０２２年７月２","左右のドアミラーが電動格納できなくなった。"
1496,"2022年07月22日","岩手県","ＨＰ","スズキ","2006/05","EBD-DA36T","キャリイ","75,000 Km","K6A","保安灯火","年に数回","リヤテールランプの球切れが年に数回起こる。自分で電球の交換を行っているが、数ヶ月するとまた切れている。"
1497,"2022年07月22日","岩手県","ＨＰ","スズキ","2006/05","EBD-DA36T","キャリイ","75,000 Km","K6A","動力伝達","","デフ内部から異音が発生する。３年くらい前に一度修理をしたが、再発した。"
1498,"2022年07月22日","茨城県","ＨＰ","ニッサン","2017/01","DAA-HE12","ノート","41,000 Km","HR12-EM57","その他","２０２１年の夏、２０２２年の夏","一般道を走行中、エアコンの効きが悪く、設定温度を下げるも熱風が送風された。ディーラーで修理を受け２０２１年は持ち直したが、２０２２年は完全に熱風の噴出のみとなった。"
1499,"2022年07月22日","愛知県","ＨＰ","ルノー","2021/09","7BA-DFM5P","アルピーヌＡ１１０","4,300 Km","M5P","燃料装置","２０２２年７月１８日","アイドリング中にエンジンが突然停止した。始動ボタンを押してもセルが回るだけで始動しない。ディスプレイには＇ｅｎｇｉｎｅ　ｆａｉｌｅｒ　ｈａｚａｒｄ＇が表示され、続いて＇ｉｇｎｉｔｉｏｎ　ｅｒｒｏｒ＇が表示された。"
1500,"2022年07月22日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2013/03","DBA-BRG","レガシィ","47,600 Km","FA20","制動装置","","ブレーキマスターバッグの負圧保持不良により、ブレーキペダルの踏みごたえが固くなり、踏みこめずに始動困難に陥る。"
1501,"2022年07月22日","奈良県","ＨＰ","メルセデス・ベンツ","2022/05","4AA-290661","メルセデスＡＭＧ　ＧＴ５３　４Ｍ＋","2,200 Km","256-EM0014","エンジン","２０２２年７月５日","出発時、低速走行の状態で、アイドリングが不安定になりエンジン回転があがらなくなりパワーが出ない状態になった。エンジンを掛け直したところ、その後一時的に回復したが高速の料金所や渋滞で低速走行になると、同じ症状が出て、結果的にアイドリングが不安定となりエンストし路肩に停車した。"
1502,"2022年07月22日","北海道","ＨＰ","スバル","2013/10","DBA-G13","インプレッサ","43,000 Km","FB16","エンジン","２０２２年７月","オイルコントロールバルブ３か所からオイル漏れがあった。"
1503,"2022年07月22日","北海道","ＨＰ","ホンダ","2022/04","8BL-SD10","ＣＲＦ１１００Ｌ　Ａｆｒｉｃａ　Ｔｗｉｎ","5,000 Km","SD08E","動力伝達","新車購入時から","下り坂で停止して地面に足を付く時にステップの前側に足が出るので高温のミッションケースに足が触れて火傷した。"
1504,"2022年07月21日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ニッサンＭＴ","2021/02","6AA-P15","キックスｅ－ＰＯＷＥＲ","","HR12-EM57","制動装置","購入して間もなくから","走行中、特に衝突の危険が無いのにも関わらず、衝突被害軽減ブレーキが作動することがある。"
1505,"2022年07月21日","愛知県","ＨＰ","ルノー","2020/04","ABA-DFM5P","アルピーヌ　Ａ１１０","11,500 Km","M5P","電気装置","２０２２年１月","走行中に充電系のエラー表示が点灯した。路側帯に退避したところ、エンジンと電気系の全てがオフになった。ディーラーで確認したところ、オルタネーターのプーリー部の不具合で発電していない状態と診断された。"
1506,"2022年07月21日","大阪府","ＨＰ","フォルクスワーゲン","2011/12","DBA-1TCAV","ＶＷゴルフ　トゥーラン１．４　１０３ｋＷ","59,300 Km","CAV","エンジン","２０２２年７月２０日","ウォーターポンプからのガタつき音鳴りが発生した。"
1507,"2022年07月21日","東京都","ＨＰ","トヨタ","2007/09","DBA-GSA33W","ヴァンガード","90,600 Km","2GR","かじ取り","２０２２年６月２１日","車体にかじとり装置を固定するブラケットに関わるリコール（国２９１４）について対象外の車で、走行中にハンドルが下に脱落し、舵取り不能になった。"
1508,"2022年07月21日","岐阜県","ＨＰ","ＢＭＷ","2012/09","DBA-1A16","ＢＭＷ１１６ｉ","115,200 Km","N13B16A","保安灯火","","雨天時、ヘッドライト内に水が溜まる。"
1509,"2022年07月21日","香川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2015/02","DAA-HFC26","セレナ","110,000 Km","MR20-SM23","電気装置","２０２２年７月","オルタネーターの不良により、走行中に異音が出るようになり、その後モニターに異常表示が出て通常の走行が出来なくなった。"
1510,"2022年07月21日","東京都","ＨＰ","ルノー","2019/04","ABA-DFM5P","アルピーヌＡ１１０","19,700 Km","M5P","燃料装置","２０１９年１回、２０２１年１回、２０２２","燃料ポンプのリコール対象で修理を済ませた車において、燃料ポンプが故障して走行中に突然エンジンエラーメッセージと警告音がなり、エンジンが止まった。"
