番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
1170,"2025年06月06日","滋賀県","ＨＰ","ＭＩＮＩ","2019/05","DBA-XU20M","ＭＩＮＩ　Ｃｏｏｐｅｒ　Ｓ　５　Ｄｏｏｒ","54,537 Km","B48A20A","動力伝達","２０２５年５月１５日","ＤＣＴオイルを交換してから、ミッションが滑っている感じで調子が悪くなった。検査をしたところ、オイルクーラーからＤＣＴへクーラントが混入したものと診断された。"
1171,"2025年06月06日","北海道","ＨＰ","マツダ","2015/03","LDA-DJ5AS","デミオ","67,000 Km","S5","電気装置","２０２５年６月５日","音楽データが入ったＵＳＢをカーナビから抜いたところ、「ヒューン」という異音がしてカーナビ画面が電圧降下のように一瞬消えかけるなどの現象が発生した。一度エンジンを停止し、再度スタートしたところ、起動はしたが異臭を感じ、車外に出るとボンネットから白煙の発生を確認。ただちにエンジンを停止し、ボンネットを開けるとバッテリー後部から発煙しており、シューという音とともに２０分程度燃焼状態が継続した。"
1172,"2025年06月06日","大阪府","ＨＰ","スバル","2017/09","DBA-GT7","ＸＶ","97,000 Km","FB20","燃料装置","","エンジンが不調になり、エンジンチェックランプが点灯した。ディーラーで２番シリンダーの失火が確認され、インジェクターの故障と診断された。"
1173,"2025年06月06日","埼玉県","ＨＰ","マツダ","2015/03","DBA-DJ3FS","デミオ","31,973 Km","P3","エンジン","２０２５年５月２５日","アイドリングストップ機能によりエンジンが停止した後、アクセルペダルを踏みこんでもエンジンがかからなかった。ディーラーで調べたところ、エンジンの回転数を制御するデータが消失していたと判り、データの書き込み、学習作業が行われた。"
1174,"2025年06月05日","埼玉県","電話","ホンダ","2013/11","DAA-GP5","フィット","100,000 Km","LEB-H1","動力伝達","","コールドスタート時、ギアがバックに入りにくい。ディーラーでコンピューターの不具合と診断された。"
1175,"2025年06月05日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2024/12","3BA-TRJ250W","ランドクルーザー","","2TR","制動装置","購入当初から","バック時に前輪から酷いブレーキ鳴きが発生する。ブレーキパッドの面取りやグリスアップを行ったが、解消しない。"
1176,"2025年06月05日","兵庫県","ＨＰ","マツダ","2018/12","3DA-GJ2AP","アテンザ","32,000 Km","SH","エンジン","２０２４年２月","スタートスイッチを押してもステアリングロックがかかっていますと表示され、エンジンが始動しない症状が頻発するようになった。ディーラーで確認したところ、スタートストップユニットの交換が必要と診断された。"
1177,"2025年06月05日","宮城県","ＨＰ","ダイハツ","2021/08","5BA-LA650S","タント","30,500 Km","KF","その他","２０２４年１２月","ガソリンを満タンに入れると給油ランプが点いて走行可能距離も０表示になる。"
1178,"2025年06月04日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","レクサス","","6AA-AXZH10","ＥＳ３００ｈ","","A25A-3NM","走行装置","２０２５年","タイヤ専門店でタイヤ交換を行った際に、２０本中２本のホイールボルトが折れた。"
1179,"2025年06月04日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2024/07","ZAA-B6AW","サクラ","","MM48","電動機(モーター)","２０２５年４月２３日","施設の駐車場にバックで駐車しようとしたところ、アクセルペダルを僅かにしか踏んでいないのに急加速し、車止めを乗り越えて後方の壁に衝突した。元に戻すため、前方へ動かそうとしたところ、前方にも急発進してぶつかってしまった。"
1180,"2025年06月04日","北海道","ＨＰ","いすゞ","2017/05","QRG-RU1ESBJ","いすゞガーラ","104,000 Km","E13C","車枠・車体","２～３年前から","中央車内ミラーステー付近、前ドア上部クーラーダクト付近より雨漏りした。"
1181,"2025年06月04日","静岡県","ＨＰ","スズキ","2016/07","CBA-WB42S","バレーノ","168,000 Km","K10C","かじ取り","２０２３年夏頃から継続して","エンジン始動後、１０分ほど走行を続けるとパワーステアリングのアシストがスムーズにされなくなり突っかかるような挙動を示すようになる。更に走行時間が長くなると、突っかかりの重さはさらに大きくなり、「コッ」という音も伴ってからアシストが入る。突っかかりのため、ハンドルを切りはじめる際に本来より大きな力が必要とすることから、アシストが入った瞬間に予想以上に舵が切れてしまう。"
1182,"2025年06月04日","大阪府","ＨＰ","トヨタ","2020/03","2DG-XZB70","コースター","80,825 Km","N04C","動力伝達","２０２５年４月１１日","アウトプットシャフトにガタがきてミッションオイルが漏れだした。"
1183,"2025年06月04日","大阪府","ＨＰ","トヨタ","2015/10","LDF-KDH206V","レジアスエース","58,200 Km","1KD","車枠・車体","２０２５年６月","ホワイトパール色塗装の車で、天井の塗装が剥がれた。"
1184,"2025年06月03日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2021/06","6AA-AYH30W","アルファードハイブリッド","150,000 Km","2AR-2JM-2FM","電動機(モーター)","２０２５年１月ごろ","ハイブリッド異常が出て、エンジンがかからなくなった。"
1185,"2025年06月03日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2021/06","6AA-AYH30W","アルファードハイブリッド","150,000 Km","2AR-2JM-2FM","乗車装置","","後席シートベルトバックルが表裏逆に装着されていた。"
1186,"2025年06月03日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2015/06","DBA-JF1","Ｎ　ＢＯＸ","160,000 Km","S07A","保安灯火","","前席左右の窓ガラスのＵＶカット層が剥がれてきている。"
1187,"2025年06月03日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2024/06","3AA-GYDLA","アウディ　Ａ３　３０Ｔ","","DLA-4450","その他","","純正ナビが使用中にフリーズしたり、ブラックアウトしたりする。オーディオについて音量調整が出来なくなるなど、動作不良が複数発生している。"
1188,"2025年06月03日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2022/01","6AA-E13","ノートｅ－ＰＯＷＥＲ","2,500 Km","HR12-EM47","エンジン","２０２５年４月２２日","自宅駐車場に停めようとしていた際、軽いアクセル操作をしていただけなのに突然車が急加速をしたため、壁に衝突した。"
1189,"2025年06月03日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2019/01","DAA-GB8","ＦＲＥＥＤ","52,351 Km","LEB-H1","動力伝達","２０２５年５月１９日","走行中に突然出力が低下して減速した。アクセルペダルを踏み足したところ、エンジンルームから発煙した。ディーラーに入庫して確認した結果、ＤＤＣのオイルが漏れていると診断された。"
1190,"2025年06月03日","広島県","ＨＰ","マツダ","2017/03","DBA-BM5FS","アクセラ","30,000 Km","P5","車枠・車体","２０２５年０４月","助手席インナーハンドルの一部分が裂けて捲れたようになり、知らずにそこを触って手を切った。"
1191,"2025年06月03日","神奈川県","ＨＰ","ダイハツ","2022/08","6BA-LA900S","タフト","12,000 Km","KF","制動装置","２０２３年３月から","時速１ｋｍ程度の低速で軽く触るようにブレーキ操作をしていると、ガガガと異音がしブレーキペダルは力も入れていないのに深く沈み込み、ブレーキホールド機能により車両が停止する。"
1192,"2025年06月03日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2020/01","DAA-MK53S","スペーシア　ギア","90,184 Km","R06A-WA05A","制動装置","２０２５年４月３０日","交差点で停止していた時、突然車がするすると動き出した、ブレーキペダルをいつもの感覚で軽く踏んだが停止せず、何度か踏み込んだがそのまま前の車に衝突した。"
1193,"2025年06月03日","北海道","電話","ニッサン","2025/01","6AA-FSNE13","ノートオーラ","1,500 Km","HR12-EM47-MM48","その他","","走行補助機能の標識検知機能が誤読をし、スピードメーターディスプレイに誤った制限速度が表示される。"
1194,"2025年06月02日","和歌山県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2018/08","QDF-GDH206V","レジアスエース","131,100 Km","1GD","排ｶﾞｽ･騒音","","エキゾーストマニホールドコンバーターとインジェクターが故障した。"
1195,"2025年06月02日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2015/04","-","ゴルフ","","","動力伝達","","ＤＳＧのメカトロニクスの故障により、アクセルペダルを踏んでも車が走らない状態になった。"
1196,"2025年06月02日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2019/06","HBD-JJ2","Ｎ－ＶＡＮ","","S07B","動力伝達","","シフトコントロールソレノイドバルブ故障により、トランスミッション警告表示が出た。"
1197,"2025年06月02日","福岡県","電話","三菱","2020/09","2PG-FBAV0","ふそうキャンター","33,900 Km","4P10","その他","","国５５９６（メータークラスター）のリコールについて対象範囲外の車で、同じようにマルチインフォメーションパネルが突然消灯し、走行距離が確認できなくなった。"
1198,"2025年06月02日","神奈川県","ＨＰ","ＵＤトラックス","2024/06","2PG-BRR90T4","コンドル","","4HK1","その他","２０２５年５月","フロントカメラ異常の警告が出る不具合が頻発する。"
1199,"2025年06月02日","佐賀県","ＨＰ","スズキ","2020/09","5AA-MR92S","ハスラー","38,000 Km","R06D-WA04C","燃料装置","２０２４年１月頃","走行時に燃料タンク付近からピーと耳鳴りのような甲高い異音が鳴り続ける。ディーラーで燃料ポンプの交換が必要と診断された。"
1200,"2025年06月02日","岐阜県","ＨＰ","ポルシェ","2020/01","3BA-992NE","９１１　Ｔｕｒｂｏ","21,612 Km","DKE","保安灯火","２０２５年５月","フロントガラスのゴム枠が劣化して剥がれ落ちた。整備工場で確認したところ、安全上に問題は無く、気になる場合はガラス交換が必要と診断された。"
1201,"2025年06月02日","滋賀県","ＨＰ","スズキ","2024/10","3BA-JB64W","ジムニー","3,200 Km","R06A","エンジン","２０２５年４月２１日","普段通りに車に乗り込む際にリモコンキーで開錠できず、物理キーで開錠するとメーターパネルに「スタートシステム要点検」と表示されており、エンジンを始動すると問題なく始動したがその後エンジンスタートボタンを押しても切れなくなった。"
1202,"2025年06月02日","千葉県","ＨＰ","マツダ","2017/03","LDA-GJ2AW","アテンザ","95,000 Km","SH","エンジン","１ヶ月位前から","ラジエーター液とオイル混じりの液体が下廻りから漏れ、地面に跡がありアンダーカバーの内側が濡れていた。整備工場で確認した結果、ラジエーターバイパスホースの交換を行った。"
1203,"2025年06月01日","埼玉県","ＨＰ","スズキ","2015/10","DAA-MR41S","ハスラー","30,000 Km","R06A","エンジン","１ヶ月ほど前","加速時などの負荷の掛かる場面でエンジンルームよりゴロゴロといったかなり大きな音がした。また、加速感も少しギクシャクするような感じがした。確認したところ、オートテンショナーより油にじみが確認できたためオートテンショナー、アイドラプーリーを交換した。"
