番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
472,"2023年02月08日","香川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2011/12","DAA-ZVW41W","プリウスα","136,300 Km","2ZR-5JM","エンジン","２０２２年２月８日","駐車場に入れようとしてバックしようとして、５０ｃｍ～１ｍくらいゆっくりバックしたところ、モーターからぐっと音がして飛ぶように急加速し、建屋に衝突した。"
473,"2023年02月08日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2021/01","4BA-VN5","レヴォーグ","","CB18","その他","購入直後のころ","高速道路に入った時に作動するはずのアイサイトのアシストが、一般道者自宅でスイッチをオンにすることができた。１年半経過したが、最近はオンにすることが出来なくなっている。"
474,"2023年02月08日","神奈川県","ＨＰ","ＢＭＷ","2008/10","ABA-MFJCW","ミニクーパー","70,000 Km","N14B16C","エンジン","","オイルエレメントハウジングからオイル漏れしている。"
475,"2023年02月07日","石川県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2015/11","LDA-GJ2AP","アテンザ","200,000 Km","SH","制動装置","２０２３年１月","使用中にブレーキの効きが悪くなった、。ディーラーで確認したところ、エンジン内部の部品が摩耗してその鉄粉がバキュームポンプに吸い込まれてブレーキの効きが悪くなったと診断された。"
476,"2023年02月07日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","ルノー","2022/04","7BA-BBM5P1","スポール　トロフィ","","M5P","電気装置","","バッテリーがバイク用の小さなものが装着されており、頻繁にあがる。バッテリーの仕様上、急速充電が出来ないため、ロードサービスの対応も困難になる。"
477,"2023年02月07日","福島県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1998/10","E-RFNB14","ラシーン","160,000 Km","GA15","燃料装置","２０２３年２月","プラスチック製燃料タンクに亀裂が生じ、満タン給油時に燃料臭がするようになった。"
478,"2023年02月07日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","アプリリア","2022/07","ZD4KS","ＲＳ６６０","","M581M","制動装置","","リヤマスターシリンダーの固定ネジが緩み、アルミフレーム側のネジ山が潰れてネジが飛んだため、マスターシリンダーが外れた。"
479,"2023年02月07日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2014/01","LDA-CV1W","デリカＤ５","120,000 Km","4N14","排ｶﾞｽ･騒音","２０２３年１月４日","ＤＰＦの警告灯が点灯した。整備工場で確認したところ、ＤＰＦが再生不可能になっており、交換が必要だと診断された。"
480,"2023年02月07日","京都府","ＨＰ","三菱","2014/12","TKG-FEB80","ふそうキャンター","443,561 Km","4P10","車枠・車体","２０２３年１月２０日","走行中キャビン後方より発煙を確認、停車し、確認したところ、キャビン後方より発火、荷台前方の根太木を焼損した。"
481,"2023年02月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2016/02","DBA-HA36S","アルト","21,822 Km","R06A","緩衝装置","２０２３年２月発見","３回目の車検のため、整備工場で点検したところ、左右のサスペンションアッパーマウントに劣化が有ると診断された。"
482,"2023年02月06日","不明","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2021/09","3AA-CDDLA","ゴルフ","","DLA-4450","制動装置","２０２２年７月～数回","運転中に前方に歩行者等がいないのにも関わらず、エマージェンシーブレーキアシストが作動し、ブレーキがかかってシートベルトが引き込まれる制御がかかる。"
483,"2023年02月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","いすゞ","2018/05","2DG-RR2AJDJ","ガーラミオ","162,600 Km","A05C","燃料装置","昨年末","燃料噴射ポンプの固定ボルトが緩み、走行中にポンプが外れて脱落したため、路上故障となり、走行不能になった。"
484,"2023年02月06日","福岡県","ＨＰ","フォルクスワーゲン","2022/03","3BA-AWDKL","ポロ　１．０／７０ｋＷ","","DKL","その他","購入当初から","ＶＷの純正カーナビディスカバープロにおいて、住所検索ができない。誤ったところに誘導する。踏切を超えてから踏切案内をするなど、案内が適切でない。"
485,"2023年02月05日","埼玉県","ＨＰ","ニッサン","2016/09","DBA-YV37","スカイライン","40,693 Km","274A","エンジン","２０２２年１２月２０日","走行中にメーター内にＡＢＳと横滑り防止ランプが点灯した。ディーラーで、エンジン油圧制御回路に不具合が有ると指摘された。"
486,"2023年02月05日","栃木県","ＨＰ","ニッサン","2016/02","DAA-HNT32","エクストレイル","76,000 Km","MR20-RM31","動力伝達","２０２３年１月","加速、減速時、時速１０ｋｍくらいから速度に比例してウォンウォンといった異音が発生する。アクセルを戻すと音が収まる。等速での走行時も気にならない程度まで音は収まる。ＥＶ走行（エンジンＯＦＦ）時も、加速時は発生する。減速時は加速時よりも小さいが、エンジンブレーキ（回生ブレーキ）の状態で同様に異音が発生する。警告灯、エラー表示等は発生していない。"
487,"2023年02月05日","熊本県","ＨＰ","プジョー","2016/08","LDA-T9WAH01","３０８","48,000 Km","AH01","排ｶﾞｽ･騒音","２０２３年１月","エンジン警告灯、アドブルー警告灯が点灯した。しばらく様子を見ていると警告灯が消えることもあり２～３日毎に点灯と消灯を繰り返す。ディーラーで尿素水圧力が低いことによるエラーでアドブルータンクの交換が必要と診断された。"
488,"2023年02月05日","愛知県","ＨＰ","トヨタ","2020/09","3DA-GDJ151W","ランドクルーザープラド","13,213 Km","1GD","燃料装置","２０２３年１月２９日","走行中、ＤＰＦインジケーターが一気にイエローゾーンまで上がった状態の表示とともに「ＤＰＦ再生不十分　手動再生してください」の警告表示。駐車場で強制手動再生するも３０秒もたたないうちに「ＤＰＦ再生不十分」「エンジン故障」「ＬＤＡ故障」「プリクラッシュセーフティー故障」となる。ディーラーまで運転するも、変速ショックが非常に大きく、安定した運転ができない状況になった。ディーラーで燃料インジェクター４本、インジェクター用配管交換、コンピュータ書き換えを行った。"
489,"2023年02月05日","広島県","ＨＰ","カワサキ","2021/01","2BK-ZX250E","ＺＸ－２５Ｒ","11,466 Km","","エンジン","２０２３年１月１５日","整備のためサイドカウルを外したところ、サイドカウル内側及びウォーターポンプからオイルパンにかけてオイルまみれになっているのを確認した。"
490,"2023年02月05日","兵庫県","ＨＰ","ルノー","2014/06","ABA-RM5M","ルーテシア","47,000 Km","M5M","エンジン","２０２２年１０月２日","走行中に樹脂製エアインテークパイプが破損し、出力低下により突然失速した。"
491,"2023年02月03日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2017/10","LDA-2C20","２１８ｄ　アクティブツアラー","91,600 Km","B47C20A","エンジン","２０２３年２月２日","走行中にエンストし、再始動してもエンジンが不調でまともに走行できない状態になった。ディーラーで確認したところ、コンピューターに水が浸入して作動不良を起こしていると診断され、再発の恐れがあり、カバーが追加されているので修理と共にそれを追加取り付けすると説明があった。"
492,"2023年02月03日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2022/09","3DA-P87AH01","５００８","","AH01","エンジン","２０２２年１２月２５日","駐車場待ちの停車中、突然エンストした。再始動の操作をしたところ復旧したが、同じ現象がその後も何度も発生している。ディーラーはバッテリーのセンサーがおかしいと診断している。"
493,"2023年02月03日","奈良県","ＨＰ","マツダ","2015/05","LDA-GJ2FW","アテンザ","62,200 Km","SH","その他","２０２１年の夏ごろ","画面タッチセンサーの接着が自然に剥がれて、視認性が落ちた。"
494,"2023年02月03日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2016/02","DBA-JW5","Ｓ６６０","","S07A","車枠・車体","","走行中、停車中問わず、カッカッカッと音がすることが有る。"
495,"2023年02月03日","茨城県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2011/01","CBF-TRH200V","ハイエース","113,200 Km","1TR","車枠・車体","２０２２年、２０２３年","ホワイトパール色塗装の車で、去年バンパーの塗装が剥がれた。今年になって天井部分も剥がれてきた。"
496,"2023年02月03日","神奈川県","ＨＰ","ＢＭＷ","2018/04","2BL-R12NA","ＢＭＷ　Ｒ１２００ＧＳ","42,898 Km","122EN","エンジン","２０２３年１月２１日","走行中に、無線キーとの通信が途絶えて、メータパネル上に「ＫＥＹＬＯ」表示と黄色の警告灯が表示され、エンジンを再始動できない状態になった。"
497,"2023年02月02日","愛知県","ＨＰ","フィアット","2017/01","ABA-13909","パンダ","60,000 Km","312A2","動力伝達","２０２３年１月","ＡＴ車で徐々に加速中、ギアが２から３に切り替わるタイミングでニュートラルとなり空回り状態となる。"
498,"2023年02月02日","北海道","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2012/11","ABA-1A16","１１６ｉ","70,200 Km","N13B16A","燃料装置","２０２０年夏","燃料ポンプの故障により、走行中にエンジンが止まり路上で停止した。"
499,"2023年02月02日","千葉県","文書","スバル","2017/05","DBA-M900F","ジャスティ","20,000 Km","1KR","走行装置","２０２０年１０月、２０２２年４月","新車装着のタイヤで２０２０年１０月　インサイドビード付近に亀裂。２０２２年４月履き替え時インサイドビード付近に亀裂を発見した。"
500,"2023年02月02日","宮崎県","ＨＰ","ニッサン","2022/04","ZAA-FE0","アリア","7,000 Km","AM67","電気装置","２０２２年１２月２４日","インテリジェントエマージェンシーブレーキ警告灯と踏み間違い衝突防止アシスト警告灯が点灯した。走行中にＥＶシステム停止となり、運転不能となった。"
501,"2023年02月02日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2015/10","LDA-KE2FW","ＣＸ－５","63,100 Km","SH","制動装置","２０２３年１月２２日","道路から自宅敷地に入り、徐行速度の状態から停車しようとしたところ、エンジンルームからウォンウォンと電気的な音がするとともに、ブレーキが効かなくなり、壁に衝突した。"
