番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2065,"2007年04月11日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","","LA-S231G","アトレー７","22,000 Km","K3-VE","エンジン","","Ｏ２センサーが不良のため、エンジンの警告灯が点灯した。"
2066,"2007年04月11日","北海道","電話","三菱","1997/05","E-EC1W","レグナム","77,000 Km","4G93","緩衝装置","","ボンネット内ストラット上面が異常に錆びており、亀裂が発生している。"
2067,"2007年04月11日","神奈川県","ＨＰ","ニッサン","2000/12","GH-APWE50","エルグランド","","VQ35","制動装置","２００１年３月","８０ｋｍ程度の高速走行から強めにブレーキを踏むとハンドルが振動する。"
2068,"2007年04月11日","神奈川県","ＨＰ","ニッサン","2000/12","GH-APWE50","エルグランド","49,000 Km","VQ35","排ｶﾞｽ･騒音","２００４年９月","エキゾーストパイプの前・中・後の３ピース構成の内、中と後のパイプの腐食が激しく、パイプとフランジの溶接部分で折損した。"
2069,"2007年04月11日","大阪府","ＨＰ","スズキ","2006/07","EBD-DA64V","エブリイ","35,000 Km","K6A","エンジン","２００７年４月７日","エンジンに亀裂が入り、走行中にエンジンが停止した。"
2070,"2007年04月11日","神奈川県","ＨＰ","ニッサン","2000/12","GH-APWE50","エルグランド","58,000 Km","VQ35","乗車装置","２００６年８月","エアバッグ警告灯が点灯した。"
2071,"2007年04月11日","東京都","ＨＰ","メルセデス・ベンツ","1996/10","E-202020","Ｃ２００","146,400 Km","","エンジン","２００７年４月１０日","走行中にエンジンが停止した。"
2072,"2007年04月11日","山梨県","ＨＰ","メルセデス・ベンツ","1995/11","E-202020","Ｃ２００","11,300 Km","","エンジン","２００７年４月１１日","走行中にエンジンが停止した。"
2073,"2007年04月11日","愛知県","ＨＰ","トヨタ","2003/12","ZA-ATH10W","アルファードハイブリッド","18,000 Km","2AZ-FXE","乗車装置","購入後一ヶ月ほど経ったのち","右側２列目のドア取っ手を操作するも作動せず開かない。"
2074,"2007年04月11日","宮城県","ＨＰ","スバル","2006/02","TA-BP5","レガシィ","32,000 Km","EJ20","動力伝達","２００７年３月","オートマチックトランスミッションにも関わらず走行中に変速しなくなった。"
2075,"2007年04月10日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","1995/07","E-UCF21","セルシオ","89,941 Km","1UZ","エンジン","","下り坂走行中に、エンジンが停止し、車両が止まらず、前車に追突した。"
2076,"2007年04月10日","岡山県","ﾌﾘｰﾀﾞｲｱﾙ","ジャガー","","GF-J01FB","Ｓタイプ","83,870 Km","FB","緩衝装置","","走行中にロアアームとリンクを接続しているナットが脱落し、走行不能になった。"
2077,"2007年04月10日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","オペル","1998/09","E-XH180W","ベクトラワゴン","110,000 Km","X18","燃料装置","","燃料タンクの空気抜きホースに亀裂が入ったため給油時に燃料が漏れた。"
2078,"2007年04月10日","千葉県","電話","いすゞ","","KL-EXT5203","ギガ","","","制動装置","","交差点において、追突事故を起こした。"
2079,"2007年04月10日","埼玉県","24時間電話","メルセデス・ベンツ","","GF-168033","Ａ１６０","47,000 Km","","動力伝達","０７年４月６日","アクセルを踏んでも加速しなくなった。"
2080,"2007年04月10日","栃木県","ＨＰ","ボルボ","2002/09","LA-SB5244W","Ｖ７０","43,000 Km","B5244","動力伝達","２００７年４月８日","走行中にシフトアップできなくなり、走行不能になった。"
2081,"2007年04月10日","滋賀県","ＨＰ","ホンダ","2003/02","LA-RF4","ステップワゴン","49,200 Km","K20A","エンジン","平成１９年４月５日","高速道路を走行中に、エンジンが突然停止した。"
2082,"2007年04月10日","東京都","ＨＰ","マツダ","2005/10","KR-SKF6M","ボンゴブローニー","20,000 Km","RF","動力伝達","２００７年１月１７日","高速道路を走行中に変速機が壊れた。"
2083,"2007年04月10日","神奈川県","ＨＰ","スズキ","2006/06","CB-CF46A","アドレスＶ１２５Ｇ","850 Km","F468","エンジン","２００７年１月","エンジン音が異常であるが、そのまま走行したところ、加速が異常に悪く、４０ｋｍ／ｈ～５０ｋｍ／ｈ位しか速度が出なくなった。その後、信号で停車すると、エンジンが停止するようになった。"
2084,"2007年04月10日","鳥取県","ＨＰ","スズキ","2004/03","LE-DA63T","キャリイ","5,234 Km","K6A","燃料装置","平成１９年２月頃","給油時に燃料が吹き返す。"
2085,"2007年04月10日","岩手県","電話","三菱","1994/06","E-CE9A","ランサーエボリューション","140,000 Km","4G63","制動装置","","登坂時にブレーキペダルを踏んでも制動できなかったため事故になった。"
2086,"2007年04月10日","長崎県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","TA-JZX110","ヴェロッサ","90,000 Km","1JZ-FSE","エンジン","","走行中にエンストした。"
2087,"2007年04月10日","長崎県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1999/07","GE-LPD22","ダットサントラック","63,500 Km","KA20","制動装置","平成１８年１２月３０日","キャリパーのピストンが割れて、戻り不良となったため、ブレーキが引きずりを起こし、走行不能になった。"
2088,"2007年04月09日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2006/02","ABA-VB23","３２３ｉ","7,000 Km","N52B25A","エンジン","一年間（７０００ｋｍ）において２度","オイルチェックランプが点灯し、オイルを足したところ症状が改善した。"
2089,"2007年04月09日","愛知県","ＦＡＸ","スズキ","2004/09","LE-DA62V","エブリイ","46,286 Km","K6A","乗車装置","","運転席のシートベルトバックルのロックが外れにくくなった。"
2090,"2007年04月09日","愛知県","ＦＡＸ","三菱","2002/09","TA-CR6W","ディオン","24,000 Km","4G94","非装置","Ｈ１５年５月頃～１８年２月　３年間で４回","モーターファンにビニールが巻きついて、ファンをＯＮにすると音がする。"
2091,"2007年04月09日","埼玉県","ＨＰ","ダイハツ","2003/03","LA-L152S","ムーヴ","20,260 Km","JB","その他","２００７年３月３０日","運転席のカギが抜けなくなる。"
2092,"2007年04月09日","長野県","ＨＰ","三菱","1998/01","E-H56A","パジェロミニ","43,228 Km","4A30","乗車装置","","右側ドアと本体を接続している蝶番の下側の部分が折れた。"
2093,"2007年04月09日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2003/03","LA-L152S","ムーヴ","20,260 Km","JB","エンジン","２００７年３月３０日","エンジン始動時に運転席側エンジンルームから異音がする。"
2094,"2007年04月09日","大阪府","ＨＰ","メルセデス・ベンツ","2000/06","GF-638280","Ｖ２８０","12,500 Km","1040","エンジン","２００７年４月","アクセルペダルを踏んでいないが、ニュートラルしたところエンジン回転数３５００ｒｐｍまであがった。通常に戻った後走行した際に、アクセルを踏んでいなくても８０ｋｍ／ｈほどのスピードが出続けた。"
2095,"2007年04月09日","東京都","ＨＰ","スバル","2000/02","GF-GF8","インプレッサ","46,600 Km","EJ20","エンジン","２００７年２月２１日","タイミングベルト組み付け時にコマずれしたまま組んだため、バルブ同士で接触し折れたため、エンジンを掛けても動かなくなった。"
2096,"2007年04月09日","愛知県","ＨＰ","プジョー","2003/04","GH-3EHRFN","３０７ＳＷ","32,744 Km","RFN","エンジン","２００６年７月","エンジン関連部に水が入り腐食等が発生したため、エンジンがかからなくなった。"
2097,"2007年04月09日","北海道","ＨＰ","ボルボ","1999/10","GF-TB6284","Ｓ８０　Ｔ－６","91,000 Km","B6284","エンジン","２００７年３月","ラジエターのアッパーホースとラジエターの取り付け口のすきまからラジエターの冷却水が噴出し、エンジン始動後チェックランプが点灯した。"
2098,"2007年04月09日","東京都","電話","ダイハツ","","HAD-S320","ハイゼットカーゴハイブリッド","500 Km","","電動機(モーター)","平成１８年１１月頃","ブレーキペダルを最初強めに踏み、その後ゆっくと踏もうとすると、停止しようとする数メートル手前で止まる。また、加速しようとシ普通にアクセルペダルを踏むが、加速が思い通りできない。"
2099,"2007年04月09日","北海道","電話","マツダ","2004/01","KR-SKF2M","ボンゴ","67,700 Km","","排ｶﾞｽ･騒音","購入直後（平成１６年２月）から","一日に何度もＤＰＦのランプが点灯する。その都度停車し、手動ボタンを押して１０分間ほど待たなければならない。"
2100,"2007年04月09日","北海道","電話","ニッサン","1998/01","E-NW30","ラルゴ","","KA24","その他","","リモコンキーで、ドアロックを解除し乗り込もうとすると勝手にロックする。また、走行中にドアのロック・解除が勝手に作動する。"
2101,"2007年04月08日","山梨県","ＨＰ","メルセデス・ベンツ","1999/05","GF-168033","Ａ１６０","57,000 Km","","動力伝達","平成１９年４月６日","Ｄレンジでアクセルを踏んだが回転数だけ上がり前に進まなくなった。"
2102,"2007年04月08日","茨城県","ＨＰ","ホンダ","2004/11","DBA-RR3","エリシオン","8,300 Km","J30A","乗車装置","購入後すぐ","発進時・ブレーキ時・凹凸路走行時にスライドドア周辺から異音が発生する。"
2103,"2007年04月08日","東京都","ＨＰ","メルセデス・ベンツ","2003/05","不明","Ｔ１Ｎ","320,000 Km","61198150","動力伝達","平成１９年３月中旬","変速機の油圧機の不具合により、変速機不具合の表示が出て、変速異常が発生し、急発進と急停止をするようになり、ブレーキ操作にて停車すると原動機が停止した。"
2104,"2007年04月08日","大阪府","ＨＰ","メルセデス・ベンツ","1996/06","E-202020","Ｃ２００","63,100 Km","","エンジン","２００７年４月８日","エンジンが走行中に突然止まった。"
2105,"2007年04月08日","神奈川県","ＨＰ","トヨタ","2007/01","CBE-NCP51V","サクシード","2,696 Km","1NZ","動力伝達","朝　通勤途中","Ｔ路地の右折手前でシフダウンしてエンジンブレーキをしようとした時に、エンジン回転が上昇し急加速し、壁に激突した。"
2106,"2007年04月07日","東京都","24時間電話","ダイハツ","","HAD-S320V","ハイゼットカーゴハイブリッド","500 Km","","制動装置","","停止時にブレーキを思うように使えないため運転しづらい。"
2107,"2007年04月07日","東京都","24時間電話","ホンダ","","HA02","スーパーカブ９０","4,500 Km","","エンジン","Ｈ１８年１２月２３日　２７５５ｋｍ時","クランクケース付近からオイルが滲んでいる。"
2108,"2007年04月07日","大阪府","ＨＰ","スズキ","2000/10","DA52W","エブリイ","","","保安灯火","５、６年ぐらい？","ドアミラーがグラグラになった。"
2109,"2007年04月07日","宮城県","ＨＰ","トヨタ","1998/07","KZN185W","ハイラックスサーフ","428,200 Km","1KZ-TE","エンジン","平成１９年１月２８日","オイルクーラーの不具合により、オートマチックオイルがラジエターに流れ込み、エンジンより煙が出てエンジンが止まった。"
